Date,Depth,Data,QC
06-12-2010 00:00:00,0 - 10.2,0.0010,N
13-12-2010 00:00:00,0 - 10.2,0.0010,N
20-12-2010 00:00:00,0 - 10.2,0.0010,N
04-01-2011 00:00:00,0 - 10.2,0.0010,N
10-01-2011 00:00:00,0 - 10.2,0.0010,N
17-01-2011 00:00:00,0 - 10.2,0.0010,N
24-01-2011 00:00:00,0 - 10.2,0.0010,N
31-01-2011 00:00:00,0 - 10.2,0.0010,N
07-02-2011 00:00:00,0 - 10.2, NaN,N
14-02-2011 00:00:00,0 - 10.2,0.0010,N
21-02-2011 00:00:00,0 - 10.2, NaN,N
28-02-2011 00:00:00,0 - 10.2,0.0010,N
07-03-2011 00:00:00,0 - 10.2,0.0010,N
14-03-2011 00:00:00,0 - 10.2,0.0010,N
21-03-2011 00:00:00,0 - 10.2,0.0010,N
28-03-2011 00:00:00,0 - 10.2,0.0010,N
