Date,Depth,Data,QC
06-12-2010 00:00:00,0 - 3.5, NaN,N
13-12-2010 00:00:00,0 - 3.5,0.1200,N
20-12-2010 00:00:00,0 - 3.5, NaN,N
04-01-2011 00:00:00,0 - 3.5, NaN,N
10-01-2011 00:00:00,0 - 3.5, NaN,N
17-01-2011 00:00:00,0 - 3.5, NaN,N
24-01-2011 00:00:00,0 - 3.5, NaN,N
31-01-2011 00:00:00,0 - 3.5, NaN,N
07-02-2011 00:00:00,0 - 3.5, NaN,N
14-02-2011 00:00:00,0 - 3.5, NaN,N
21-02-2011 00:00:00,0 - 3.5, NaN,N
28-02-2011 00:00:00,0 - 3.5, NaN,N
07-03-2011 00:00:00,0 - 3.5, NaN,N
14-03-2011 00:00:00,0 - 3.5, NaN,N
21-03-2011 00:00:00,0 - 3.5, NaN,N
28-03-2011 00:00:00,0 - 3.5, NaN,N
