Date,Depth,Data,QC
05-12-2005 00:00:00,0 - 3.5, NaN,N
12-12-2005 00:00:00,0 - 3.5, NaN,N
19-12-2005 00:00:00,0 - 3.5, NaN,N
02-01-2006 00:00:00,0 - 3.5, NaN,N
09-01-2006 00:00:00,0 - 3.5, NaN,N
16-01-2006 00:00:00,0 - 3.5, NaN,N
23-01-2006 00:00:00,0 - 3.5, NaN,N
30-01-2006 00:00:00,0 - 3.5, NaN,N
06-02-2006 00:00:00,0 - 3.5, NaN,N
13-02-2006 00:00:00,0 - 3.5, NaN,N
20-02-2006 00:00:00,0 - 3.5, NaN,N
27-02-2006 00:00:00,0 - 3.5, NaN,N
06-03-2006 00:00:00,0 - 3.5, NaN,N
13-03-2006 00:00:00,0 - 3.5, NaN,N
20-03-2006 00:00:00,0 - 3.5, NaN,N
27-03-2006 00:00:00,0 - 3.5, NaN,N
