Agency_Name,Program_Name,Station_ID,Site_Description,Tag,mAHD,Lat,Lon,Label
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_33,IMOS_SRS_L3S_CS_Outer_10_33,IMSO-SRS_L3S,-36.2727,-32.049999237,115.449996948,IMOS_SRS_L3S_CS_Outer_10_33
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_34,IMOS_SRS_L3S_CS_Outer_10_34,IMSO-SRS_L3S,-39.3039,-32.069999695,115.449996948,IMOS_SRS_L3S_CS_Outer_10_34
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_35,IMOS_SRS_L3S_CS_Outer_10_35,IMSO-SRS_L3S,-38.2634,-32.090000153,115.449996948,IMOS_SRS_L3S_CS_Outer_10_35
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_36,IMOS_SRS_L3S_CS_Outer_10_36,IMSO-SRS_L3S,-43.1573,-32.11000061,115.449996948,IMOS_SRS_L3S_CS_Outer_10_36
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_37,IMOS_SRS_L3S_CS_Outer_10_37,IMSO-SRS_L3S,-41.6409,-32.130001068,115.449996948,IMOS_SRS_L3S_CS_Outer_10_37
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_38,IMOS_SRS_L3S_CS_Outer_10_38,IMSO-SRS_L3S,-42.4589,-32.150001526,115.449996948,IMOS_SRS_L3S_CS_Outer_10_38
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_39,IMOS_SRS_L3S_CS_Outer_10_39,IMSO-SRS_L3S,-42.3647,-32.169998169,115.449996948,IMOS_SRS_L3S_CS_Outer_10_39
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_40,IMOS_SRS_L3S_CS_Outer_10_40,IMSO-SRS_L3S,-41.7506,-32.189998627,115.449996948,IMOS_SRS_L3S_CS_Outer_10_40
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_41,IMOS_SRS_L3S_CS_Outer_10_41,IMSO-SRS_L3S,-44.0220,-32.209999084,115.449996948,IMOS_SRS_L3S_CS_Outer_10_41
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_42,IMOS_SRS_L3S_CS_Outer_10_42,IMSO-SRS_L3S,-42.6669,-32.229999542,115.449996948,IMOS_SRS_L3S_CS_Outer_10_42
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_43,IMOS_SRS_L3S_CS_Outer_10_43,IMSO-SRS_L3S,-41.5612,-32.25,115.449996948,IMOS_SRS_L3S_CS_Outer_10_43
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_44,IMOS_SRS_L3S_CS_Outer_10_44,IMSO-SRS_L3S,-40.3546,-32.270000458,115.449996948,IMOS_SRS_L3S_CS_Outer_10_44
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_45,IMOS_SRS_L3S_CS_Outer_10_45,IMSO-SRS_L3S,-39.8000,-32.290000916,115.449996948,IMOS_SRS_L3S_CS_Outer_10_45
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_46,IMOS_SRS_L3S_CS_Outer_10_46,IMSO-SRS_L3S,-39.0966,-32.310001373,115.449996948,IMOS_SRS_L3S_CS_Outer_10_46
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_47,IMOS_SRS_L3S_CS_Outer_10_47,IMSO-SRS_L3S,-38.9719,-32.330001831,115.449996948,IMOS_SRS_L3S_CS_Outer_10_47
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_48,IMOS_SRS_L3S_CS_Outer_10_48,IMSO-SRS_L3S,-39.7557,-32.349998474,115.449996948,IMOS_SRS_L3S_CS_Outer_10_48
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_49,IMOS_SRS_L3S_CS_Outer_10_49,IMSO-SRS_L3S,-39.9819,-32.369998932,115.449996948,IMOS_SRS_L3S_CS_Outer_10_49
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_50,IMOS_SRS_L3S_CS_Outer_10_50,IMSO-SRS_L3S,-41.4311,-32.38999939,115.449996948,IMOS_SRS_L3S_CS_Outer_10_50
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_51,IMOS_SRS_L3S_CS_Outer_10_51,IMSO-SRS_L3S,-41.4602,-32.409999847,115.449996948,IMOS_SRS_L3S_CS_Outer_10_51
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_52,IMOS_SRS_L3S_CS_Outer_10_52,IMSO-SRS_L3S,-39.9303,-32.430000305,115.449996948,IMOS_SRS_L3S_CS_Outer_10_52
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_53,IMOS_SRS_L3S_CS_Outer_10_53,IMSO-SRS_L3S,-38.7482,-32.450000763,115.449996948,IMOS_SRS_L3S_CS_Outer_10_53
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_54,IMOS_SRS_L3S_CS_Outer_10_54,IMSO-SRS_L3S,-37.1534,-32.470001221,115.449996948,IMOS_SRS_L3S_CS_Outer_10_54
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_55,IMOS_SRS_L3S_CS_Outer_10_55,IMSO-SRS_L3S,-35.6638,-32.490001678,115.449996948,IMOS_SRS_L3S_CS_Outer_10_55
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_56,IMOS_SRS_L3S_CS_Outer_10_56,IMSO-SRS_L3S,-34.4199,-32.509998322,115.449996948,IMOS_SRS_L3S_CS_Outer_10_56
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_57,IMOS_SRS_L3S_CS_Outer_10_57,IMSO-SRS_L3S,-34.1366,-32.529998779,115.449996948,IMOS_SRS_L3S_CS_Outer_10_57
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_58,IMOS_SRS_L3S_CS_Outer_10_58,IMSO-SRS_L3S,-33.2811,-32.549999237,115.449996948,IMOS_SRS_L3S_CS_Outer_10_58
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_59,IMOS_SRS_L3S_CS_Outer_10_59,IMSO-SRS_L3S,-32.3429,-32.569999695,115.449996948,IMOS_SRS_L3S_CS_Outer_10_59
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_60,IMOS_SRS_L3S_CS_Outer_10_60,IMSO-SRS_L3S,-30.1187,-32.590000153,115.449996948,IMOS_SRS_L3S_CS_Outer_10_60
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_61,IMOS_SRS_L3S_CS_Outer_10_61,IMSO-SRS_L3S,-29.7397,-32.61000061,115.449996948,IMOS_SRS_L3S_CS_Outer_10_61
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_10_62,IMOS_SRS_L3S_CS_Outer_10_62,IMSO-SRS_L3S,-29.0000,-32.630001068,115.449996948,IMOS_SRS_L3S_CS_Outer_10_62
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_16,IMOS_SRS_L3S_CS_Outer_11_16,IMSO-SRS_L3S,-39.0000,-31.709999084,115.470001221,IMOS_SRS_L3S_CS_Outer_11_16
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_17,IMOS_SRS_L3S_CS_Outer_11_17,IMSO-SRS_L3S,-40.0000,-31.729999542,115.470001221,IMOS_SRS_L3S_CS_Outer_11_17
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_18,IMOS_SRS_L3S_CS_Outer_11_18,IMSO-SRS_L3S,-40.0000,-31.75,115.470001221,IMOS_SRS_L3S_CS_Outer_11_18
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_19,IMOS_SRS_L3S_CS_Outer_11_19,IMSO-SRS_L3S,-41.0632,-31.770000458,115.470001221,IMOS_SRS_L3S_CS_Outer_11_19
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_20,IMOS_SRS_L3S_CS_Outer_11_20,IMSO-SRS_L3S,-40.5994,-31.790000916,115.470001221,IMOS_SRS_L3S_CS_Outer_11_20
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_21,IMOS_SRS_L3S_CS_Outer_11_21,IMSO-SRS_L3S,-40.4508,-31.809999466,115.470001221,IMOS_SRS_L3S_CS_Outer_11_21
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_22,IMOS_SRS_L3S_CS_Outer_11_22,IMSO-SRS_L3S,-41.2270,-31.829999924,115.470001221,IMOS_SRS_L3S_CS_Outer_11_22
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_23,IMOS_SRS_L3S_CS_Outer_11_23,IMSO-SRS_L3S,-41.4211,-31.850000381,115.470001221,IMOS_SRS_L3S_CS_Outer_11_23
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_24,IMOS_SRS_L3S_CS_Outer_11_24,IMSO-SRS_L3S,-38.5806,-31.870000839,115.470001221,IMOS_SRS_L3S_CS_Outer_11_24
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_25,IMOS_SRS_L3S_CS_Outer_11_25,IMSO-SRS_L3S,-40.4038,-31.88999939,115.470001221,IMOS_SRS_L3S_CS_Outer_11_25
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_26,IMOS_SRS_L3S_CS_Outer_11_26,IMSO-SRS_L3S,-41.6635,-31.909999847,115.470001221,IMOS_SRS_L3S_CS_Outer_11_26
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_27,IMOS_SRS_L3S_CS_Outer_11_27,IMSO-SRS_L3S,-41.6185,-31.930000305,115.470001221,IMOS_SRS_L3S_CS_Outer_11_27
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_28,IMOS_SRS_L3S_CS_Outer_11_28,IMSO-SRS_L3S,-41.3427,-31.950000763,115.470001221,IMOS_SRS_L3S_CS_Outer_11_28
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_29,IMOS_SRS_L3S_CS_Outer_11_29,IMSO-SRS_L3S,-30.4475,-31.969999313,115.470001221,IMOS_SRS_L3S_CS_Outer_11_29
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_33,IMOS_SRS_L3S_CS_Outer_11_33,IMSO-SRS_L3S,-39.2569,-32.049999237,115.470001221,IMOS_SRS_L3S_CS_Outer_11_33
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_34,IMOS_SRS_L3S_CS_Outer_11_34,IMSO-SRS_L3S,-39.8814,-32.069999695,115.470001221,IMOS_SRS_L3S_CS_Outer_11_34
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_35,IMOS_SRS_L3S_CS_Outer_11_35,IMSO-SRS_L3S,-40.9812,-32.090000153,115.470001221,IMOS_SRS_L3S_CS_Outer_11_35
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_36,IMOS_SRS_L3S_CS_Outer_11_36,IMSO-SRS_L3S,-42.8123,-32.11000061,115.470001221,IMOS_SRS_L3S_CS_Outer_11_36
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_37,IMOS_SRS_L3S_CS_Outer_11_37,IMSO-SRS_L3S,-42.3420,-32.130001068,115.470001221,IMOS_SRS_L3S_CS_Outer_11_37
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_38,IMOS_SRS_L3S_CS_Outer_11_38,IMSO-SRS_L3S,-41.2852,-32.150001526,115.470001221,IMOS_SRS_L3S_CS_Outer_11_38
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_39,IMOS_SRS_L3S_CS_Outer_11_39,IMSO-SRS_L3S,-42.2533,-32.169998169,115.470001221,IMOS_SRS_L3S_CS_Outer_11_39
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_40,IMOS_SRS_L3S_CS_Outer_11_40,IMSO-SRS_L3S,-41.4797,-32.189998627,115.470001221,IMOS_SRS_L3S_CS_Outer_11_40
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_41,IMOS_SRS_L3S_CS_Outer_11_41,IMSO-SRS_L3S,-40.6029,-32.209999084,115.470001221,IMOS_SRS_L3S_CS_Outer_11_41
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_42,IMOS_SRS_L3S_CS_Outer_11_42,IMSO-SRS_L3S,-39.9803,-32.229999542,115.470001221,IMOS_SRS_L3S_CS_Outer_11_42
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_43,IMOS_SRS_L3S_CS_Outer_11_43,IMSO-SRS_L3S,-39.3795,-32.25,115.470001221,IMOS_SRS_L3S_CS_Outer_11_43
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_44,IMOS_SRS_L3S_CS_Outer_11_44,IMSO-SRS_L3S,-38.3296,-32.270000458,115.470001221,IMOS_SRS_L3S_CS_Outer_11_44
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_45,IMOS_SRS_L3S_CS_Outer_11_45,IMSO-SRS_L3S,-38.8398,-32.290000916,115.470001221,IMOS_SRS_L3S_CS_Outer_11_45
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_46,IMOS_SRS_L3S_CS_Outer_11_46,IMSO-SRS_L3S,-38.1930,-32.310001373,115.470001221,IMOS_SRS_L3S_CS_Outer_11_46
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_47,IMOS_SRS_L3S_CS_Outer_11_47,IMSO-SRS_L3S,-37.6618,-32.330001831,115.470001221,IMOS_SRS_L3S_CS_Outer_11_47
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_48,IMOS_SRS_L3S_CS_Outer_11_48,IMSO-SRS_L3S,-38.4583,-32.349998474,115.470001221,IMOS_SRS_L3S_CS_Outer_11_48
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_49,IMOS_SRS_L3S_CS_Outer_11_49,IMSO-SRS_L3S,-40.0106,-32.369998932,115.470001221,IMOS_SRS_L3S_CS_Outer_11_49
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_50,IMOS_SRS_L3S_CS_Outer_11_50,IMSO-SRS_L3S,-40.9792,-32.38999939,115.470001221,IMOS_SRS_L3S_CS_Outer_11_50
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_51,IMOS_SRS_L3S_CS_Outer_11_51,IMSO-SRS_L3S,-40.4827,-32.409999847,115.470001221,IMOS_SRS_L3S_CS_Outer_11_51
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_52,IMOS_SRS_L3S_CS_Outer_11_52,IMSO-SRS_L3S,-38.7147,-32.430000305,115.470001221,IMOS_SRS_L3S_CS_Outer_11_52
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_53,IMOS_SRS_L3S_CS_Outer_11_53,IMSO-SRS_L3S,-36.7293,-32.450000763,115.470001221,IMOS_SRS_L3S_CS_Outer_11_53
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_54,IMOS_SRS_L3S_CS_Outer_11_54,IMSO-SRS_L3S,-35.5676,-32.470001221,115.470001221,IMOS_SRS_L3S_CS_Outer_11_54
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_55,IMOS_SRS_L3S_CS_Outer_11_55,IMSO-SRS_L3S,-34.5031,-32.490001678,115.470001221,IMOS_SRS_L3S_CS_Outer_11_55
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_56,IMOS_SRS_L3S_CS_Outer_11_56,IMSO-SRS_L3S,-34.0522,-32.509998322,115.470001221,IMOS_SRS_L3S_CS_Outer_11_56
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_57,IMOS_SRS_L3S_CS_Outer_11_57,IMSO-SRS_L3S,-32.7256,-32.529998779,115.470001221,IMOS_SRS_L3S_CS_Outer_11_57
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_58,IMOS_SRS_L3S_CS_Outer_11_58,IMSO-SRS_L3S,-32.0952,-32.549999237,115.470001221,IMOS_SRS_L3S_CS_Outer_11_58
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_59,IMOS_SRS_L3S_CS_Outer_11_59,IMSO-SRS_L3S,-30.5986,-32.569999695,115.470001221,IMOS_SRS_L3S_CS_Outer_11_59
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_60,IMOS_SRS_L3S_CS_Outer_11_60,IMSO-SRS_L3S,-29.2804,-32.590000153,115.470001221,IMOS_SRS_L3S_CS_Outer_11_60
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_61,IMOS_SRS_L3S_CS_Outer_11_61,IMSO-SRS_L3S,-28.4757,-32.61000061,115.470001221,IMOS_SRS_L3S_CS_Outer_11_61
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_62,IMOS_SRS_L3S_CS_Outer_11_62,IMSO-SRS_L3S,-28.0000,-32.630001068,115.470001221,IMOS_SRS_L3S_CS_Outer_11_62
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_11_63,IMOS_SRS_L3S_CS_Outer_11_63,IMSO-SRS_L3S,-27.0000,-32.650001526,115.470001221,IMOS_SRS_L3S_CS_Outer_11_63
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_12_16,IMOS_SRS_L3S_CS_Outer_12_16,IMSO-SRS_L3S,-37.0000,-31.709999084,115.489997864,IMOS_SRS_L3S_CS_Outer_12_16
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_12_17,IMOS_SRS_L3S_CS_Outer_12_17,IMSO-SRS_L3S,-38.0000,-31.729999542,115.489997864,IMOS_SRS_L3S_CS_Outer_12_17
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_12_18,IMOS_SRS_L3S_CS_Outer_12_18,IMSO-SRS_L3S,-38.8113,-31.75,115.489997864,IMOS_SRS_L3S_CS_Outer_12_18
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_12_19,IMOS_SRS_L3S_CS_Outer_12_19,IMSO-SRS_L3S,-39.0687,-31.770000458,115.489997864,IMOS_SRS_L3S_CS_Outer_12_19
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_12_20,IMOS_SRS_L3S_CS_Outer_12_20,IMSO-SRS_L3S,-39.4831,-31.790000916,115.489997864,IMOS_SRS_L3S_CS_Outer_12_20
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_12_21,IMOS_SRS_L3S_CS_Outer_12_21,IMSO-SRS_L3S,-39.0033,-31.809999466,115.489997864,IMOS_SRS_L3S_CS_Outer_12_21
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_12_22,IMOS_SRS_L3S_CS_Outer_12_22,IMSO-SRS_L3S,-39.3265,-31.829999924,115.489997864,IMOS_SRS_L3S_CS_Outer_12_22
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_12_23,IMOS_SRS_L3S_CS_Outer_12_23,IMSO-SRS_L3S,-39.9745,-31.850000381,115.489997864,IMOS_SRS_L3S_CS_Outer_12_23
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_12_24,IMOS_SRS_L3S_CS_Outer_12_24,IMSO-SRS_L3S,-39.1082,-31.870000839,115.489997864,IMOS_SRS_L3S_CS_Outer_12_24
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_12_25,IMOS_SRS_L3S_CS_Outer_12_25,IMSO-SRS_L3S,-38.1211,-31.88999939,115.489997864,IMOS_SRS_L3S_CS_Outer_12_25
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_12_26,IMOS_SRS_L3S_CS_Outer_12_26,IMSO-SRS_L3S,-38.1045,-31.909999847,115.489997864,IMOS_SRS_L3S_CS_Outer_12_26
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_12_27,IMOS_SRS_L3S_CS_Outer_12_27,IMSO-SRS_L3S,-38.3606,-31.930000305,115.489997864,IMOS_SRS_L3S_CS_Outer_12_27
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_12_28,IMOS_SRS_L3S_CS_Outer_12_28,IMSO-SRS_L3S,-36.9512,-31.950000763,115.489997864,IMOS_SRS_L3S_CS_Outer_12_28
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_12_33,IMOS_SRS_L3S_CS_Outer_12_33,IMSO-SRS_L3S,-36.8332,-32.049999237,115.489997864,IMOS_SRS_L3S_CS_Outer_12_33
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_12_34,IMOS_SRS_L3S_CS_Outer_12_34,IMSO-SRS_L3S,-42.4224,-32.069999695,115.489997864,IMOS_SRS_L3S_CS_Outer_12_34
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_12_35,IMOS_SRS_L3S_CS_Outer_12_35,IMSO-SRS_L3S,-42.2944,-32.090000153,115.489997864,IMOS_SRS_L3S_CS_Outer_12_35
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_12_36,IMOS_SRS_L3S_CS_Outer_12_36,IMSO-SRS_L3S,-38.6944,-32.11000061,115.489997864,IMOS_SRS_L3S_CS_Outer_12_36
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_12_37,IMOS_SRS_L3S_CS_Outer_12_37,IMSO-SRS_L3S,-36.3152,-32.130001068,115.489997864,IMOS_SRS_L3S_CS_Outer_12_37
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_12_38,IMOS_SRS_L3S_CS_Outer_12_38,IMSO-SRS_L3S,-38.1212,-32.150001526,115.489997864,IMOS_SRS_L3S_CS_Outer_12_38
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_12_39,IMOS_SRS_L3S_CS_Outer_12_39,IMSO-SRS_L3S,-39.8601,-32.169998169,115.489997864,IMOS_SRS_L3S_CS_Outer_12_39
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_12_40,IMOS_SRS_L3S_CS_Outer_12_40,IMSO-SRS_L3S,-38.9758,-32.189998627,115.489997864,IMOS_SRS_L3S_CS_Outer_12_40
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_12_41,IMOS_SRS_L3S_CS_Outer_12_41,IMSO-SRS_L3S,-38.6214,-32.209999084,115.489997864,IMOS_SRS_L3S_CS_Outer_12_41
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_12_42,IMOS_SRS_L3S_CS_Outer_12_42,IMSO-SRS_L3S,-37.9465,-32.229999542,115.489997864,IMOS_SRS_L3S_CS_Outer_12_42
