Date,Depth,Max Discharge (m/s),QC,Mean Discharge (m/s),QC,Min Discharge (m/s),QC,Discharge (ML),QC,Max Stage Height CTF (m),QC,Mean Stage Height CTF (m),QC,Min Stage Height CTF (m),QC,Max Stage Height (m),QC,Mean Stage Height (m),QC,Min Stage Height (m),QC
05-12-2018 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.6150,N,-0.6250,N,-0.6360,N,9.5420,N,9.5320,N,9.5210,N
06-12-2018 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.6360,N,-0.6380,N,-0.6410,N,9.5210,N,9.5190,N,9.5160,N
07-12-2018 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.6410,N,-0.6450,N,-0.6490,N,9.5160,N,9.5120,N,9.5080,N
08-12-2018 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.6490,N,-0.6530,N,-0.6570,N,9.5080,N,9.5040,N,9.5000,N
09-12-2018 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.6570,N,-0.6610,N,-0.6640,N,9.5000,N,9.4960,N,9.4930,N
10-12-2018 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.6640,N,-0.6670,N,-0.6690,N,9.4930,N,9.4900,N,9.4880,N
11-12-2018 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.6690,N,-0.6710,N,-0.6730,N,9.4880,N,9.4860,N,9.4840,N
12-12-2018 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.6730,N,-0.6750,N,-0.6770,N,9.4840,N,9.4820,N,9.4800,N
13-12-2018 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.6770,N,-0.6780,N,-0.6800,N,9.4800,N,9.4790,N,9.4770,N
14-12-2018 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.6800,N,-0.6810,N,-0.6830,N,9.4770,N,9.4760,N,9.4740,N
15-12-2018 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.6830,N,-0.6840,N,-0.6850,N,9.4740,N,9.4730,N,9.4720,N
16-12-2018 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.6850,N,-0.6860,N,-0.6870,N,9.4720,N,9.4710,N,9.4700,N
17-12-2018 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.6870,N,-0.6880,N,-0.6880,N,9.4700,N,9.4690,N,9.4690,N
18-12-2018 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.6880,N,-0.6890,N,-0.6900,N,9.4690,N,9.4680,N,9.4670,N
19-12-2018 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.6900,N,-0.6900,N,-0.6910,N,9.4670,N,9.4670,N,9.4660,N
20-12-2018 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.6910,N,-0.6910,N,-0.6920,N,9.4660,N,9.4660,N,9.4650,N
21-12-2018 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.6920,N,-0.6920,N,-0.6930,N,9.4650,N,9.4650,N,9.4640,N
22-12-2018 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.6930,N,-0.6940,N,-0.6940,N,9.4640,N,9.4630,N,9.4630,N
23-12-2018 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.6940,N,-0.6950,N,-0.6950,N,9.4630,N,9.4620,N,9.4620,N
24-12-2018 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.6950,N,-0.6950,N,-0.6950,N,9.4620,N,9.4620,N,9.4620,N
25-12-2018 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.6950,N,-0.6950,N,-0.6950,N,9.4620,N,9.4620,N,9.4620,N
26-12-2018 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.6950,N,-0.6950,N,-0.6950,N,9.4620,N,9.4620,N,9.4620,N
27-12-2018 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.6950,N,-0.6960,N,-0.6960,N,9.4620,N,9.4610,N,9.4610,N
28-12-2018 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.6960,N,-0.6960,N,-0.6960,N,9.4610,N,9.4610,N,9.4610,N
29-12-2018 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.6960,N,-0.6960,N,-0.6960,N,9.4610,N,9.4610,N,9.4610,N
30-12-2018 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.6960,N,-0.6970,N,-0.6970,N,9.4610,N,9.4600,N,9.4600,N
31-12-2018 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.6970,N,-0.6970,N,-0.6970,N,9.4600,N,9.4600,N,9.4600,N
01-01-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.6970,N,-0.6970,N,-0.6970,N,9.4600,N,9.4600,N,9.4600,N
02-01-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.6970,N,-0.6970,N,-0.6970,N,9.4600,N,9.4600,N,9.4600,N
03-01-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.6970,N,-0.6980,N,-0.6980,N,9.4600,N,9.4590,N,9.4590,N
04-01-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.6980,N,-0.6980,N,-0.6980,N,9.4590,N,9.4590,N,9.4590,N
05-01-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.6980,N,-0.6990,N,-0.6990,N,9.4590,N,9.4580,N,9.4580,N
06-01-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.6990,N,-0.6990,N,-0.6990,N,9.4580,N,9.4580,N,9.4580,N
07-01-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.6990,N,-0.7000,N,-0.7000,N,9.4580,N,9.4570,N,9.4570,N
08-01-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7000,N,-0.7000,N,-0.7000,N,9.4570,N,9.4570,N,9.4570,N
09-01-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7000,N,-0.7000,N,-0.7000,N,9.4570,N,9.4570,N,9.4570,N
10-01-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7000,N,-0.7000,N,-0.7010,N,9.4570,N,9.4570,N,9.4560,N
11-01-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7000,N,-0.7010,N,-0.7010,N,9.4570,N,9.4560,N,9.4560,N
12-01-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7010,N,-0.7010,N,-0.7010,N,9.4560,N,9.4560,N,9.4560,N
13-01-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7010,N,-0.7010,N,-0.7020,N,9.4560,N,9.4560,N,9.4550,N
14-01-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7020,N,-0.7020,N,-0.7020,N,9.4550,N,9.4550,N,9.4550,N
15-01-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7020,N,-0.7020,N,-0.7020,N,9.4550,N,9.4550,N,9.4550,N
16-01-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7020,N,-0.7030,N,-0.7030,N,9.4550,N,9.4540,N,9.4540,N
17-01-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7030,N,-0.7030,N,-0.7030,N,9.4540,N,9.4540,N,9.4540,N
18-01-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7030,N,-0.7040,N,-0.7040,N,9.4540,N,9.4530,N,9.4530,N
19-01-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7040,N,-0.7040,N,-0.7050,N,9.4530,N,9.4530,N,9.4520,N
20-01-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7050,N,-0.7050,N,-0.7050,N,9.4520,N,9.4520,N,9.4520,N
21-01-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7050,N,-0.7050,N,-0.7050,N,9.4520,N,9.4520,N,9.4520,N
22-01-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7050,N,-0.7060,N,-0.7060,N,9.4520,N,9.4510,N,9.4510,N
23-01-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7060,N,-0.7060,N,-0.7070,N,9.4510,N,9.4510,N,9.4500,N
24-01-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7070,N,-0.7070,N,-0.7070,N,9.4500,N,9.4500,N,9.4500,N
25-01-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7070,N,-0.7080,N,-0.7080,N,9.4500,N,9.4490,N,9.4490,N
26-01-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7080,N,-0.7090,N,-0.7090,N,9.4490,N,9.4480,N,9.4480,N
27-01-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7090,N,-0.7090,N,-0.7100,N,9.4480,N,9.4480,N,9.4470,N
28-01-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7100,N,-0.7100,N,-0.7110,N,9.4470,N,9.4470,N,9.4460,N
29-01-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7110,N,-0.7110,N,-0.7110,N,9.4460,N,9.4460,N,9.4460,N
30-01-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7110,N,-0.7120,N,-0.7120,N,9.4460,N,9.4450,N,9.4450,N
31-01-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7120,N,-0.7120,N,-0.7130,N,9.4450,N,9.4450,N,9.4440,N
01-02-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7130,N,-0.7130,N,-0.7130,N,9.4440,N,9.4440,N,9.4440,N
02-02-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7130,N,-0.7130,N,-0.7140,N,9.4440,N,9.4440,N,9.4430,N
03-02-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7130,N,-0.7140,N,-0.7140,N,9.4440,N,9.4430,N,9.4430,N
04-02-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7140,N,-0.7150,N,-0.7150,N,9.4430,N,9.4420,N,9.4420,N
05-02-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7150,N,-0.7150,N,-0.7160,N,9.4420,N,9.4420,N,9.4410,N
06-02-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7160,N,-0.7160,N,-0.7160,N,9.4410,N,9.4410,N,9.4410,N
07-02-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7160,N,-0.7160,N,-0.7170,N,9.4410,N,9.4410,N,9.4400,N
08-02-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7170,N,-0.7170,N,-0.7170,N,9.4400,N,9.4400,N,9.4400,N
09-02-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7170,N,-0.7170,N,-0.7180,N,9.4400,N,9.4400,N,9.4390,N
10-02-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7180,N,-0.7180,N,-0.7180,N,9.4390,N,9.4390,N,9.4390,N
11-02-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7180,N,-0.7190,N,-0.7190,N,9.4390,N,9.4380,N,9.4380,N
12-02-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7190,N,-0.7190,N,-0.7190,N,9.4380,N,9.4380,N,9.4380,N
13-02-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7190,N,-0.7200,N,-0.7200,N,9.4380,N,9.4370,N,9.4370,N
14-02-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7200,N,-0.7200,N,-0.7200,N,9.4370,N,9.4370,N,9.4370,N
15-02-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7200,N,-0.7200,N,-0.7200,N,9.4370,N,9.4370,N,9.4370,N
16-02-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7200,N,-0.7210,N,-0.7210,N,9.4370,N,9.4360,N,9.4360,N
17-02-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7210,N,-0.7210,N,-0.7210,N,9.4360,N,9.4360,N,9.4360,N
18-02-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7210,N,-0.7210,N,-0.7220,N,9.4360,N,9.4360,N,9.4350,N
19-02-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7220,N,-0.7220,N,-0.7220,N,9.4350,N,9.4350,N,9.4350,N
20-02-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7220,N,-0.7230,N,-0.7230,N,9.4350,N,9.4340,N,9.4340,N
21-02-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7230,N,-0.7230,N,-0.7230,N,9.4340,N,9.4340,N,9.4340,N
22-02-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7230,N,-0.7230,N,-0.7240,N,9.4340,N,9.4340,N,9.4330,N
23-02-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7240,N,-0.7240,N,-0.7240,N,9.4330,N,9.4330,N,9.4330,N
24-02-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7240,N,-0.7250,N,-0.7250,N,9.4330,N,9.4320,N,9.4320,N
25-02-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7250,N,-0.7250,N,-0.7250,N,9.4320,N,9.4320,N,9.4320,N
26-02-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7250,N,-0.7250,N,-0.7250,N,9.4320,N,9.4320,N,9.4320,N
27-02-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7250,N,-0.7260,N,-0.7260,N,9.4320,N,9.4310,N,9.4310,N
28-02-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7260,N,-0.7260,N,-0.7260,N,9.4310,N,9.4310,N,9.4310,N
01-03-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7260,N,-0.7260,N,-0.7270,N,9.4310,N,9.4310,N,9.4300,N
02-03-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7270,N,-0.7270,N,-0.7280,N,9.4300,N,9.4300,N,9.4290,N
03-03-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7280,N,-0.7280,N,-0.7280,N,9.4290,N,9.4290,N,9.4290,N
04-03-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7280,N,-0.7290,N,-0.7290,N,9.4290,N,9.4280,N,9.4280,N
05-03-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7290,N,-0.7290,N,-0.7300,N,9.4280,N,9.4280,N,9.4270,N
06-03-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7300,N,-0.7300,N,-0.7300,N,9.4270,N,9.4270,N,9.4270,N
07-03-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7300,N,-0.7300,N,-0.7300,N,9.4270,N,9.4270,N,9.4270,N
08-03-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7300,N,-0.7300,N,-0.7300,N,9.4270,N,9.4270,N,9.4270,N
09-03-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7300,N,-0.7300,N,-0.7300,N,9.4270,N,9.4270,N,9.4270,N
10-03-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7300,N,-0.7300,N,-0.7300,N,9.4270,N,9.4270,N,9.4270,N
11-03-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7300,N,-0.7300,N,-0.7300,N,9.4270,N,9.4270,N,9.4270,N
12-03-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7300,N,-0.7310,N,-0.7310,N,9.4270,N,9.4260,N,9.4260,N
13-03-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7310,N,-0.7310,N,-0.7310,N,9.4260,N,9.4260,N,9.4260,N
14-03-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7310,N,-0.7320,N,-0.7320,N,9.4260,N,9.4250,N,9.4250,N
15-03-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7320,N,-0.7320,N,-0.7320,N,9.4250,N,9.4250,N,9.4250,N
16-03-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7320,N,-0.7330,N,-0.7330,N,9.4250,N,9.4240,N,9.4240,N
17-03-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7330,N,-0.7330,N,-0.7330,N,9.4240,N,9.4240,N,9.4240,N
18-03-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7330,N,-0.7330,N,-0.7330,N,9.4240,N,9.4240,N,9.4240,N
19-03-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7330,N,-0.7330,N,-0.7330,N,9.4240,N,9.4240,N,9.4240,N
20-03-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7330,N,-0.7330,N,-0.7340,N,9.4240,N,9.4240,N,9.4230,N
21-03-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7330,N,-0.7330,N,-0.7340,N,9.4240,N,9.4240,N,9.4230,N
22-03-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7340,N,-0.7340,N,-0.7340,N,9.4230,N,9.4230,N,9.4230,N
23-03-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7340,N,-0.7340,N,-0.7350,N,9.4230,N,9.4230,N,9.4220,N
24-03-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7350,N,-0.7350,N,-0.7360,N,9.4220,N,9.4220,N,9.4210,N
25-03-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7360,N,-0.7360,N,-0.7370,N,9.4210,N,9.4210,N,9.4200,N
26-03-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7370,N,-0.7370,N,-0.7370,N,9.4200,N,9.4200,N,9.4200,N
27-03-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7370,N,-0.7380,N,-0.7380,N,9.4200,N,9.4190,N,9.4190,N
28-03-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7380,N,-0.7380,N,-0.7390,N,9.4190,N,9.4190,N,9.4180,N
29-03-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7390,N,-0.7390,N,-0.7400,N,9.4180,N,9.4180,N,9.4170,N
30-03-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7400,N,-0.7400,N,-0.7410,N,9.4170,N,9.4170,N,9.4160,N
31-03-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7410,N,-0.7410,N,-0.7410,N,9.4160,N,9.4160,N,9.4160,N
01-04-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7410,N,-0.7410,N,-0.7410,N,9.4160,N,9.4160,N,9.4160,N
02-04-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7410,N,-0.7410,N,-0.7420,N,9.4160,N,9.4160,N,9.4150,N
03-04-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7420,N,-0.7420,N,-0.7420,N,9.4150,N,9.4150,N,9.4150,N
04-04-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7420,N,-0.7420,N,-0.7420,N,9.4150,N,9.4150,N,9.4150,N
05-04-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7420,N,-0.7430,N,-0.7440,N,9.4150,N,9.4140,N,9.4130,N
06-04-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7440,N,-0.7440,N,-0.7450,N,9.4130,N,9.4130,N,9.4120,N
07-04-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7450,N,-0.7450,N,-0.7460,N,9.4120,N,9.4120,N,9.4110,N
08-04-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7460,N,-0.7460,N,-0.7460,N,9.4110,N,9.4110,N,9.4110,N
09-04-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7460,N,-0.7470,N,-0.7470,N,9.4110,N,9.4100,N,9.4100,N
10-04-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7470,N,-0.7470,N,-0.7480,N,9.4100,N,9.4100,N,9.4090,N
11-04-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7480,N,-0.7480,N,-0.7480,N,9.4090,N,9.4090,N,9.4090,N
12-04-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7480,N,-0.7480,N,-0.7480,N,9.4090,N,9.4090,N,9.4090,N
13-04-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7480,N,-0.7490,N,-0.7490,N,9.4090,N,9.4080,N,9.4080,N
14-04-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7490,N,-0.7490,N,-0.7490,N,9.4080,N,9.4080,N,9.4080,N
15-04-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7490,N,-0.7490,N,-0.7500,N,9.4080,N,9.4080,N,9.4070,N
16-04-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7500,N,-0.7500,N,-0.7500,N,9.4070,N,9.4070,N,9.4070,N
17-04-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7500,N,-0.7510,N,-0.7510,N,9.4070,N,9.4060,N,9.4060,N
18-04-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7510,N,-0.7520,N,-0.7520,N,9.4060,N,9.4050,N,9.4050,N
19-04-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7520,N,-0.7520,N,-0.7530,N,9.4050,N,9.4050,N,9.4040,N
20-04-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7530,N,-0.7540,N,-0.7540,N,9.4040,N,9.4030,N,9.4030,N
21-04-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7540,N,-0.7550,N,-0.7550,N,9.4030,N,9.4020,N,9.4020,N
22-04-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7550,N,-0.7560,N,-0.7560,N,9.4020,N,9.4010,N,9.4010,N
23-04-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7560,N,-0.7560,N,-0.7570,N,9.4010,N,9.4010,N,9.4000,N
24-04-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7570,N,-0.7570,N,-0.7570,N,9.4000,N,9.4000,N,9.4000,N
25-04-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7570,N,-0.7580,N,-0.7580,N,9.4000,N,9.3990,N,9.3990,N
26-04-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7580,N,-0.7590,N,-0.7590,N,9.3990,N,9.3980,N,9.3980,N
27-04-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7590,N,-0.7600,N,-0.7600,N,9.3980,N,9.3970,N,9.3970,N
28-04-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7600,N,-0.7610,N,-0.7610,N,9.3970,N,9.3960,N,9.3960,N
29-04-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7610,N,-0.7610,N,-0.7620,N,9.3960,N,9.3960,N,9.3950,N
30-04-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7620,N,-0.7630,N,-0.7630,N,9.3950,N,9.3940,N,9.3940,N
01-05-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7630,N,-0.7640,N,-0.7650,N,9.3940,N,9.3930,N,9.3920,N
02-05-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7650,N,-0.7650,N,-0.7660,N,9.3920,N,9.3920,N,9.3910,N
03-05-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7660,N,-0.7670,N,-0.7670,N,9.3910,N,9.3900,N,9.3900,N
04-05-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7670,N,-0.7680,N,-0.7680,N,9.3900,N,9.3890,N,9.3890,N
05-05-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7680,N,-0.7690,N,-0.7690,N,9.3890,N,9.3880,N,9.3880,N
06-05-2019 00:00:00,0.00,0.0000,N,0.0000,N,0.0000,N,0.0000,N,-0.7690,N,-0.7690,N,-0.7690,N,9.3880,N,9.3880,N,9.3880,N
