Var1,Var2,Var3
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW032_Calcium_(sol)_DATA.csv,Beach porewater,2022-11-29 12:35:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW033_Calcium_(sol)_DATA.csv,Beach porewater,2022-11-29 12:53:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW034_Calcium_(sol)_DATA.csv,Beach porewater,2022-11-29 13:07:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW035_Calcium_(sol)_DATA.csv,Beach porewater,2022-11-29 13:19:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW036_Calcium_(sol)_DATA.csv,Beach porewater,2022-11-29 13:34:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW036_Calcium_(sol)_DATA.csv,Beach porewater,2022-11-29 13:35:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW037_Calcium_(sol)_DATA.csv,Beach porewater,2022-11-29 13:47:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW038_Calcium_(sol)_DATA.csv,Beach porewater,2022-11-29 14:05:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW039_Calcium_(sol)_DATA.csv,Beach porewater,2022-11-29 14:15:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW040_Calcium_(sol)_DATA.csv,Beach porewater,2022-11-29 14:25:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW041_Calcium_(sol)_DATA.csv,Beach porewater,2022-11-29 14:33:59
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW042_Calcium_(sol)_DATA.csv,Beach porewater,2022-11-29 14:45:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW015_Calcium_(sol)_DATA.csv,Beach porewater,2022-11-29 15:33:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW015_Calcium_(sol)_DATA.csv,Seawater,2022-11-29 15:35:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW043_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-17 09:41:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW044_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-17 09:54:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW045_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-17 10:01:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW046_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-17 10:10:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW047_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-17 10:22:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW048_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-17 10:31:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW049_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-17 10:39:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW050_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-17 10:46:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW051_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-17 11:00:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW051_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-17 11:01:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW052_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-17 11:09:59
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW053_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-17 11:19:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW054_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-17 11:31:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW055_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-17 11:40:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW056_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-17 11:48:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW057_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-17 12:46:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW058_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-17 12:56:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW059_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-17 13:03:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW060_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-17 13:13:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW060_Calcium_(sol)_DATA.csv,Seawater,2023-01-17 13:21:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW015_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-17 14:07:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW061_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-18 08:26:59
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW062_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-18 08:45:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW063_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-18 09:00:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW064_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-18 09:06:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW065_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-18 09:16:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW066_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-18 09:25:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW067_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-18 09:35:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW067_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-18 09:36:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW068_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-18 09:45:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW069_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-18 10:22:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW070_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-18 10:45:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW071_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-18 12:32:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW072_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-18 12:46:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW073_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-18 13:03:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW074_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-18 13:16:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW074_Calcium_(sol)_DATA.csv,Seawater,2023-01-18 13:21:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW075_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-19 09:20:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW076_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-19 09:39:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW077_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-19 09:48:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW078_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-19 10:03:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW079_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-19 10:04:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW079_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-19 10:16:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW080_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-19 10:28:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW081_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-19 10:38:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW081_Calcium_(sol)_DATA.csv,Seawater,2023-01-19 10:42:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW015_Calcium_(sol)_DATA.csv,Beach porewater,2023-01-19 11:41:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW001_Total_Iron_DATA.csv,Beach porewater,2022-11-24 09:26:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW002_Total_Iron_DATA.csv,Beach porewater,2022-11-24 09:48:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW003_Total_Iron_DATA.csv,Beach porewater,2022-11-24 10:00:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW004_Total_Iron_DATA.csv,Beach porewater,2022-11-24 10:12:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW005_Total_Iron_DATA.csv,Beach porewater,2022-11-24 10:21:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW006_Total_Iron_DATA.csv,Beach porewater,2022-11-24 10:32:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW007_Total_Iron_DATA.csv,Beach porewater,2022-11-24 10:49:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW008_Total_Iron_DATA.csv,Beach porewater,2022-11-24 11:07:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW009_Total_Iron_DATA.csv,Beach porewater,2022-11-24 11:18:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW010_Total_Iron_DATA.csv,Beach porewater,2022-11-24 11:28:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW011_Total_Iron_DATA.csv,Beach porewater,2022-11-24 11:38:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW012_Total_Iron_DATA.csv,Beach porewater,2022-11-24 11:48:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW013_Total_Iron_DATA.csv,Beach porewater,2022-11-24 11:58:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW014_Total_Iron_DATA.csv,Beach porewater,2022-11-24 12:11:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW015_Total_Iron_DATA.csv,Beach porewater,2022-11-24 12:26:59
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW016_Total_Iron_DATA.csv,Beach porewater,2022-11-24 13:24:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW017_Total_Iron_DATA.csv,Beach porewater,2022-11-24 13:44:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW018_Total_Iron_DATA.csv,Beach porewater,2022-11-24 14:18:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW018_Total_Iron_DATA.csv,Beach porewater,2022-11-24 14:19:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW019_Total_Iron_DATA.csv,Beach porewater,2022-11-24 14:45:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW019_Total_Iron_DATA.csv,Seawater,2022-11-24 14:53:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW020_Total_Iron_DATA.csv,Beach porewater,2022-11-29 08:33:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW021_Total_Iron_DATA.csv,Beach porewater,2022-11-29 09:25:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW022_Total_Iron_DATA.csv,Beach porewater,2022-11-29 09:45:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW023_Total_Iron_DATA.csv,Beach porewater,2022-11-29 09:55:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW024_Total_Iron_DATA.csv,Beach porewater,2022-11-29 10:18:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW025_Total_Iron_DATA.csv,Beach porewater,2022-11-29 10:30:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW026_Total_Iron_DATA.csv,Beach porewater,2022-11-29 10:47:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW027_Total_Iron_DATA.csv,Beach porewater,2022-11-29 11:04:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW028_Total_Iron_DATA.csv,Beach porewater,2022-11-29 11:17:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW029_Total_Iron_DATA.csv,Beach porewater,2022-11-29 11:29:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW030_Total_Iron_DATA.csv,Beach porewater,2022-11-29 11:49:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW031_Total_Iron_DATA.csv,Beach porewater,2022-11-29 12:00:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW032_Total_Iron_DATA.csv,Beach porewater,2022-11-29 12:35:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW033_Total_Iron_DATA.csv,Beach porewater,2022-11-29 12:53:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW034_Total_Iron_DATA.csv,Beach porewater,2022-11-29 13:07:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW035_Total_Iron_DATA.csv,Beach porewater,2022-11-29 13:19:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW036_Total_Iron_DATA.csv,Beach porewater,2022-11-29 13:34:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW036_Total_Iron_DATA.csv,Beach porewater,2022-11-29 13:35:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW037_Total_Iron_DATA.csv,Beach porewater,2022-11-29 13:47:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW038_Total_Iron_DATA.csv,Beach porewater,2022-11-29 14:05:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW039_Total_Iron_DATA.csv,Beach porewater,2022-11-29 14:15:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW040_Total_Iron_DATA.csv,Beach porewater,2022-11-29 14:25:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW041_Total_Iron_DATA.csv,Beach porewater,2022-11-29 14:33:59
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW042_Total_Iron_DATA.csv,Beach porewater,2022-11-29 14:45:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW015_Total_Iron_DATA.csv,Beach porewater,2022-11-29 15:33:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW015_Total_Iron_DATA.csv,Seawater,2022-11-29 15:35:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW043_Total_Iron_DATA.csv,Beach porewater,2023-01-17 09:41:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW044_Total_Iron_DATA.csv,Beach porewater,2023-01-17 09:54:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW045_Total_Iron_DATA.csv,Beach porewater,2023-01-17 10:01:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW046_Total_Iron_DATA.csv,Beach porewater,2023-01-17 10:10:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW047_Total_Iron_DATA.csv,Beach porewater,2023-01-17 10:22:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW048_Total_Iron_DATA.csv,Beach porewater,2023-01-17 10:31:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW049_Total_Iron_DATA.csv,Beach porewater,2023-01-17 10:39:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW050_Total_Iron_DATA.csv,Beach porewater,2023-01-17 10:46:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW051_Total_Iron_DATA.csv,Beach porewater,2023-01-17 11:00:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW051_Total_Iron_DATA.csv,Beach porewater,2023-01-17 11:01:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW052_Total_Iron_DATA.csv,Beach porewater,2023-01-17 11:09:59
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW053_Total_Iron_DATA.csv,Beach porewater,2023-01-17 11:19:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW054_Total_Iron_DATA.csv,Beach porewater,2023-01-17 11:31:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW055_Total_Iron_DATA.csv,Beach porewater,2023-01-17 11:40:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW056_Total_Iron_DATA.csv,Beach porewater,2023-01-17 11:48:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW057_Total_Iron_DATA.csv,Beach porewater,2023-01-17 12:46:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW058_Total_Iron_DATA.csv,Beach porewater,2023-01-17 12:56:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW059_Total_Iron_DATA.csv,Beach porewater,2023-01-17 13:03:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW060_Total_Iron_DATA.csv,Beach porewater,2023-01-17 13:13:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW060_Total_Iron_DATA.csv,Seawater,2023-01-17 13:21:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW015_Total_Iron_DATA.csv,Beach porewater,2023-01-17 14:07:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW061_Total_Iron_DATA.csv,Beach porewater,2023-01-18 08:26:59
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW062_Total_Iron_DATA.csv,Beach porewater,2023-01-18 08:45:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW063_Total_Iron_DATA.csv,Beach porewater,2023-01-18 09:00:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW064_Total_Iron_DATA.csv,Beach porewater,2023-01-18 09:06:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW065_Total_Iron_DATA.csv,Beach porewater,2023-01-18 09:16:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW066_Total_Iron_DATA.csv,Beach porewater,2023-01-18 09:25:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW067_Total_Iron_DATA.csv,Beach porewater,2023-01-18 09:35:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW067_Total_Iron_DATA.csv,Beach porewater,2023-01-18 09:36:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW068_Total_Iron_DATA.csv,Beach porewater,2023-01-18 09:45:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW069_Total_Iron_DATA.csv,Beach porewater,2023-01-18 10:22:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW070_Total_Iron_DATA.csv,Beach porewater,2023-01-18 10:45:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW071_Total_Iron_DATA.csv,Beach porewater,2023-01-18 12:32:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW072_Total_Iron_DATA.csv,Beach porewater,2023-01-18 12:46:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW073_Total_Iron_DATA.csv,Beach porewater,2023-01-18 13:03:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW074_Total_Iron_DATA.csv,Beach porewater,2023-01-18 13:16:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW074_Total_Iron_DATA.csv,Seawater,2023-01-18 13:21:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW075_Total_Iron_DATA.csv,Beach porewater,2023-01-19 09:20:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW076_Total_Iron_DATA.csv,Beach porewater,2023-01-19 09:39:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW077_Total_Iron_DATA.csv,Beach porewater,2023-01-19 09:48:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW078_Total_Iron_DATA.csv,Beach porewater,2023-01-19 10:03:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW079_Total_Iron_DATA.csv,Beach porewater,2023-01-19 10:04:00
/GIS_DATA/csiem-data-hub/data-warehouse/csv/wamsi/wwmsp3/porewater/MAFRL_CS_PW079_Total_Iron_DATA.csv,Beach porewater,2023-01-19 10:16:00
